image_name,angular_z,linear_x
image_2024-04-08_17:08:40_896987.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:40_965304.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:41_035095.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:41_098629.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:41_164766.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_233939.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_300635.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_363949.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_432848.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_498298.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_566842.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_632968.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_701715.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_764948.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_835911.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_899716.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:41_964544.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:42_035637.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:42_099750.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:42_168208.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:42_235963.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:42_299872.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_366706.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_435494.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_502907.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_567865.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_633973.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_700270.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_766984.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_834259.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_900340.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:42_968484.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_035143.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_101342.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_168206.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:43_233929.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:43_300176.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:43_366461.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_435886.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_503235.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_567074.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:43_635748.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:43_699850.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:43_767382.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:43_834202.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:43_900740.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:43_965904.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:44_034815.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:44_102220.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:44_166756.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:44_235836.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_303022.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_370128.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_434801.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:44_501010.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:44_566599.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:08:44_635721.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_703457.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_768827.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_836946.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_900401.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:44_970072.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_035509.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_100342.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_166699.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_236921.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_300716.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_367678.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_437890.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_501528.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_567590.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_637290.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_701331.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_768023.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_837017.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_903011.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:45_966904.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_036263.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_104074.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_170204.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_235060.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_301704.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_367252.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_435771.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_500835.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_570921.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_636618.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_702093.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_770713.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_836096.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_902306.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:46_969396.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_038155.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_104294.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_166507.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_236017.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_302228.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:47_367992.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_437433.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_502092.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_569347.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_637815.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_705489.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_770503.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_836396.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_902336.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:47_970067.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:48_037447.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:48_103653.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:48_168422.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_237539.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_304292.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_370603.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_436791.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_503947.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_571181.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_638422.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_704616.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_769859.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_836669.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_904560.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:48_969205.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_039210.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_105350.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_168547.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_239387.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_305288.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_368561.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_437708.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_501734.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_571503.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:49_637555.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_702354.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_770042.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_836768.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_906603.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:49_969813.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_037040.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_101887.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_170833.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_237533.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_303316.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_370171.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_439068.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_504347.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_572240.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_637443.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:08:50_704670.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:50_769520.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:50_838764.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:50_903216.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:50_973030.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_040720.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_105492.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_169825.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_240342.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_306856.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_371256.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_440325.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_505050.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_571069.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_641168.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_706644.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_773530.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_841068.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_907758.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:51_972691.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_041865.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_104116.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_173464.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_239400.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_305265.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_372415.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_441849.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_505243.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_572015.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_641433.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_705946.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_773606.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_839031.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_905344.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:52_973131.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_040033.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_107653.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_170222.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_239933.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_308357.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_374297.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_441844.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_506275.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_573574.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_640130.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_707177.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_773157.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_841839.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_906347.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:53_972003.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_040931.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_106479.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_175110.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_242721.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_307544.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_371974.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_442360.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_507003.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_572270.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_642363.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_706118.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_773440.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_841161.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_909079.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:54_975270.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:55_040741.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:55_109310.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:55_173320.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:55_240711.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:08:55_305155.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_349402.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_417505.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_483331.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_549744.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_618110.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:58_684606.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:14:58_751633.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:14:58_819129.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:14:58_885659.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:14:58_949931.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_016158.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_084743.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_147435.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_216601.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_284419.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_348253.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_415519.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_482364.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_548638.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_618057.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_682362.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_750669.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_816196.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_882700.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:14:59_951590.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_020673.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_086006.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_153398.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_218309.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_286043.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_350060.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_418859.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_484734.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_550980.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_623158.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_684697.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_751160.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_821153.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_887323.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:00_952952.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_020520.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_085834.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_151232.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_221805.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_283592.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_350881.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_418443.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_486368.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_551556.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_618526.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_688157.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_751883.jpeg,1.0,0.2657205000000001
image_2024-04-08_17:15:01_818753.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_886294.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:01_952842.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_020266.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_085281.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_150553.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_219702.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_285239.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_351409.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_419803.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_482639.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:15:02_551001.jpeg,0.0,0.2657205000000001
